date,price,total_btc,market_cap,volume,median_conf_time,hash_rate,difficulty,miners_revenue,tx_fees,cost_per_tx,cost_per_tx_percent,n_transactions,n_unique_addresses,n_tx_ex_popular,output_volume,est_tx_volume,est_tx_volume_usd
2023-07-09 00:00:00,30214.55,19422062.5,585458652000.0,57088579.352,10.416666666666666,425480581.581576,50646206431058.0,34013005.20105904,19.24955069,61.01753619478507,1.9712890971354249,556014.0,709055.0,594047.0,721745.7382179768,57181.35656338002,1730543820.382496
2023-07-10 00:00:00,30214.55,19422062.5,585458652000.0,57088579.352,10.416666666666666,425480581.581576,50646206431058.0,34013005.20105904,19.24955069,61.01753619478507,1.9712890971354249,556014.0,679425.0,594047.0,721745.7382179768,57181.35656338002,1730543820.382496
2023-07-10 13:19:59,30214.55,19425743.75,586793441456.25,57088579.352,10.416666666666666,425480581.581576,50646206431058.0,34013005.20105904,19.24955069,61.01753619478507,1.9712890971354249,556014.0,679425.0,594047.0,721745.7382179768,57181.35656338002,1730543820.382496
2023-07-11 00:00:00,30214.55,19425743.75,586793441456.25,57088579.352,10.416666666666666,425480581.581576,50646206431058.0,26664260.80855869,16.952263900000002,60.18925391372753,1.9712890971354249,432293.0,679425.0,594047.0,721745.7382179768,57181.35656338002,1730543820.382496
2023-07-12 00:00:00,30214.55,19425743.75,586793441456.25,57088579.352,10.416666666666666,425480581.581576,50646206431058.0,26664260.80855869,16.952263900000002,60.18925391372753,0.7339787800551026,432293.0,679425.0,594047.0,721745.7382179768,126989.42044333994,3887422552.201442
2023-07-13 00:00:00,30391.64,19425743.75,586793441456.25,139038409.9196,11.95,321592673.5118464,53911173001055.0,26664260.80855869,16.952263900000002,60.18925391372753,0.7339787800551026,432293.0,679425.0,375584.0,930321.1689789484,126989.42044333994,3887422552.201442
2023-07-14 00:00:00,30391.64,19425743.75,586793441456.25,139038409.9196,11.95,321592673.5118464,53911173001055.0,26664260.80855869,16.952263900000002,60.18925391372753,0.7339787800551026,432293.0,760021.0,375584.0,930321.1689789484,126989.42044333994,3887422552.201442
2023-07-14 20:54:34,30391.64,19429418.75,586496434387.5,139038409.9196,11.95,321592673.5118464,53911173001055.0,26664260.80855869,16.952263900000002,60.18925391372753,0.7339787800551026,432293.0,760021.0,375584.0,930321.1689789484,126989.42044333994,3887422552.201442
2023-07-15 00:00:00,30391.64,19429418.75,586496434387.5,139038409.9196,11.95,321592673.5118464,53911173001055.0,27066441.91831429,16.740640720000005,55.14063406479681,0.7339787800551026,484980.0,760021.0,375584.0,930321.1689789484,126989.42044333994,3887422552.201442
2023-07-17 00:00:00,30240.28,19429418.75,586496434387.5,56730765.28,9.333333333333332,364471696.6467593,53911173001055.0,27066441.91831429,16.740640720000005,55.14063406479681,0.7992450711018122,484980.0,760021.0,428384.0,865536.8885895377,108475.68607587996,3277687845.728592
